feature,importance
Bsmt Qual_Fa,0.00034090925350395575
Bsmt Qual_Gd,0.001982768212350584
Bsmt Qual_TA,0.0010626708014227638
Bsmt Qual_infrequent_sklearn,1.8407891193862689e-06
Bsmt Cond_Fa,0.0002599562009964049
Bsmt Cond_Gd,6.972902612604943e-05
Bsmt Cond_TA,0.0002137501203973189
Bsmt Cond_infrequent_sklearn,1.6751055848437985e-05
Bsmt Exposure_Av,0.0002011322206451272
Bsmt Exposure_Gd,0.0006825865826345885
Bsmt Exposure_Mn,0.00015169680163573232
Bsmt Exposure_No,0.0003919274339163394
BsmtFin Type 1_ALQ,0.00031551729746566416
BsmtFin Type 1_BLQ,0.00013750338526750665
BsmtFin Type 1_GLQ,0.0006623012806527417
BsmtFin Type 1_LwQ,0.0001584050269221236
BsmtFin Type 1_Rec,0.00019525107911338473
BsmtFin Type 1_Unf,0.001315178702644176
BsmtFin Type 2_ALQ,7.3942342608751e-05
BsmtFin Type 2_BLQ,5.894739052033075e-05
BsmtFin Type 2_LwQ,3.698873830972406e-05
BsmtFin Type 2_Rec,4.640874734841211e-05
BsmtFin Type 2_Unf,0.00016602716509264175
BsmtFin Type 2_infrequent_sklearn,2.51002954802136e-05
Heating_GasA,8.949492961855197e-05
Heating_GasW,4.818834894621509e-05
Heating_infrequent_sklearn,0.00011274756089648622
Heating QC_Ex,0.0005384741876653195
Heating QC_Fa,0.0010803007701826177
Heating QC_Gd,0.0002965337481063647
Heating QC_TA,0.0005917161754959193
Heating QC_infrequent_sklearn,1.0951142799288713e-06
Central Air_N,0.004712750809487374
Central Air_Y,0.004200397215839197
Electrical_FuseA,0.0002803157949619501
Electrical_FuseF,0.0001441850660390446
Electrical_SBrkr,0.0005635964372171183
Electrical_infrequent_sklearn,1.724866647620223e-05
Kitchen Qual_Ex,0.006551424101647853
Kitchen Qual_Fa,0.00042977909086055235
Kitchen Qual_Gd,0.0011815171376767931
Kitchen Qual_TA,0.0019493962630894503
Kitchen Qual_infrequent_sklearn,3.309912628821894e-07
Functional_Min1,0.00011489593308698926
Functional_Min2,5.280334827731567e-05
Functional_Mod,0.00034365920069522624
Functional_Typ,0.0005256762345875557
Functional_infrequent_sklearn,0.0005215249575088829
Fireplace Qu_Ex,7.09839552094785e-05
Fireplace Qu_Fa,3.392728049767996e-05
Fireplace Qu_Gd,0.00023661896971838127
Fireplace Qu_Po,1.1897354347449533e-05
Fireplace Qu_TA,0.0002678676861440144
Garage Type_Attchd,0.001042645909900425
Garage Type_Basment,9.768067279328931e-05
Garage Type_BuiltIn,9.567699485507656e-05
Garage Type_Detchd,0.003449184281885665
Garage Type_infrequent_sklearn,3.7284762776392624e-05
Garage Finish_Fin,0.00027186518013911097
Garage Finish_RFn,0.00021381652809325288
Garage Finish_Unf,0.013838629197225914
Garage Qual_Fa,0.00022529974561428387
Garage Qual_TA,0.00017581358997041001
Garage Qual_infrequent_sklearn,9.228771008846748e-05
Garage Cond_Fa,0.00012363798336270798
Garage Cond_TA,0.00018957654508847913
Garage Cond_infrequent_sklearn,5.4800262897913194e-05
Paved Drive_N,0.0027992150381787135
Paved Drive_P,0.00013602159596088205
Paved Drive_Y,0.002545767801591879
Pool QC_TA,8.448357984740108e-05
Pool QC_infrequent_sklearn,8.753761102285876e-05
Fence_GdPrv,0.00022501084728139144
Fence_GdWo,0.00021024713174640686
Fence_MnPrv,0.0002435513347219174
Fence_infrequent_sklearn,3.1474302812545454e-06
Misc Feature_Shed,0.00015500852967718977
Misc Feature_infrequent_sklearn,0.0002583251314075067
Sale Type_COD,0.0003034548818935786
Sale Type_New,0.00010274042490814763
Sale Type_WD ,0.0004436257032516321
Sale Type_infrequent_sklearn,0.00020402314226063815
Sale Condition_Abnorml,0.0012905222165780536
Sale Condition_Family,0.0008605113716473728
Sale Condition_Normal,0.0010298323583746564
Sale Condition_Partial,9.989382270222663e-05
Sale Condition_infrequent_sklearn,0.00013801551157996948
